revenue,net profit,operating profit,interest revenue,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment for employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
5400014000.0,1912957000.0,1912957000.0,,5030117000.0,27537894000.0,17907364000.0,18263319000.0,166272000.0,473754000.0,25050719000.0,,2918817000.0,52588613000.0,4319841000.0,34446434000.0,48.0,,48.0,1044478000.0,-180974000.0,-653750000.0,,,3659958000.0,2093864000.0,,698000000.0,6109000.0,2258606000.0,,,2741952000.0,,1750069000.0,201603,BOLSASTGO
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,BOLSASTGO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,BOLSASTGO
3801233000.0,142225000.0,142225000.0,25411000.0,1907874000.0,5505975000.0,10548101000.0,172489000.0,201627000.0,7348000.0,15475844000.0,173464000.0,645732000.0,20981819000.0,2165174000.0,6215212000.0,456376483.0,1395714000.0,456376483.0,380295000.0,-182430000.0,6466000.0,,,3752490000.0,183996000.0,3035000.0,6645000.0,35561000.0,1072745000.0,,,406136000.0,726357000.0,,201603,BSANTANDER
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201603,BSANTANDER
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201603,BSANTANDER
,9802000.0,9802000.0,,5220000.0,443209000.0,482390000.0,84857000.0,,,1033014000.0,6873000.0,,1476223000.0,19899000.0,993833000.0,1936860177.0,,1936860177.0,-10024000.0,7143000.0,1318000.0,,,244000.0,87000.0,,,84000.0,,,,957000.0,,75000.0,201603,CALICHERAA
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201603,CALICHERAA
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201603,CALICHERAA
,9802000.0,9802000.0,,5220000.0,443209000.0,482390000.0,84857000.0,,,1033014000.0,6873000.0,,1476223000.0,19899000.0,993833000.0,1936860177.0,,1936860177.0,-10024000.0,7143000.0,1318000.0,,,244000.0,87000.0,,,84000.0,,,,957000.0,,75000.0,201603,CALICHERA
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201603,CALICHERA
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201603,CALICHERA
110893000.0,-2144000.0,-2144000.0,6000.0,43128000.0,273690000.0,320673000.0,992000.0,7756000.0,,355707000.0,,50964000.0,629397000.0,120373000.0,251589000.0,4150672000.0,68313000.0,4213880000.0,40228000.0,-5567000.0,-323000.0,,,53430000.0,16163000.0,30000.0,,-57000.0,77094000.0,,,39685000.0,,16163000.0,201603,CAMANCHACA
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CAMANCHACA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201603,CAMANCHACA
100949000.0,3731000.0,3731000.0,,49728000.0,333415000.0,239009000.0,645000.0,12558000.0,,276189000.0,15718000.0,5402000.0,609604000.0,123728000.0,158933000.0,934796001.0,128549000.0,934796001.0,12705000.0,-365000.0,-19197000.0,,,118551000.0,6953000.0,6000000.0,,297000.0,110253000.0,,,10646000.0,,6362000.0,201603,CAMPOS
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CAMPOS
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201603,CAMPOS
49951000.0,23580000.0,23580000.0,547000.0,98602000.0,112201000.0,30968000.0,,1305000.0,4108000.0,473884000.0,374702000.0,,586085000.0,30968000.0,555117000.0,383155.0,33000.0,383155.0,-7883000.0,,,,,5610000.0,20911000.0,,,,693000.0,,,98602000.0,,11969000.0,201603,CANALISTAS
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CANALISTAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CANALISTAS
321260000.0,-6373000.0,-6373000.0,,276342000.0,1261245000.0,2503410000.0,369826000.0,20084000.0,10998000.0,4390831000.0,1767000.0,739432000.0,5652076000.0,712376000.0,1840368000.0,149448112.0,324979000.0,149448112.0,7626000.0,59903000.0,-17991000.0,,,254535000.0,44841000.0,,,-930000.0,164239000.0,2067000.0,,15027000.0,75475000.0,41926000.0,201603,CAP
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201603,CAP
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,201603,CAP
163240745000,7407604000,7407604000,,13180359000.0,339241372000.0,538512062000.0,4517640000.0,1103505000.0,,584148568000.0,9006277000.0,138319648000.0,923389940000.0,259190052000.0,283628443000.0,223062717.0,168217888000.0,223062717.0,-2374158000,-12344168000,17485820000,,,172622998000,23298334000,152747000,,,117080538000.0,,,4191040000.0,,23458281000,201603,CAROZZI
0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,2.0,2.0,0,0,0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0,201603,CAROZZI
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201603,CAROZZI
1919065000.0,121220000.0,121220000.0,,43649000.0,3359094000.0,2569052000.0,10883000.0,,,3805718000.0,,33767000.0,7164812000.0,2505112000.0,4595760000.0,2900.0,127977000.0,2900.0,-263153000.0,-69044000.0,297836000.0,,,1617290000.0,48365000.0,,,,2721615000.0,,,42899000.0,,,201603,CASABLANCA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201603,CASABLANCA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CASABLANCA
414192813000.0,50324284000.0,50324284000.0,2064441000.0,225018102000.0,669864762000.0,626601722000.0,2140505000.0,18661385000.0,13996833000.0,1131531509000.0,81040322000.0,62530656000.0,1801396271000.0,384403228000.0,1054925050000.0,369502872.0,174481295000.0,369502872.0,90899671000.0,-21093982000.0,-37963136000.0,,,320965344000.0,56000239000.0,1641877000.0,24387190000.0,621310000.0,182258569000.0,,,40379182000.0,83483970000.0,50337920000.0,201603,CCU
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CCU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CCU
76837075000.0,4429402000.0,4429402000.0,404539000.0,23647591000.0,131331154000.0,293657244000.0,6523542000.0,3359040000.0,4648821000.0,363118272000.0,12484535000.0,1506655000.0,494449426000.0,86101865000.0,199319887000.0,264221000.0,28386135000.0,264221000.0,3712143000.0,-1542806000.0,-299512000.0,,,72200343000.0,12105126000.0,,2396000.0,,63673859000.0,,,4417884000.0,19061771000.0,10510247000.0,201603,CEMENTOS
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CEMENTOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CEMENTOS
5156674000.0,10809000.0,10809000.0,32742000.0,2739049000.0,13050190000.0,31354179000.0,8357000.0,147573000.0,191025000.0,38338331000.0,15328940000.0,18291222000.0,51388521000.0,3825793000.0,20034342000.0,311776097.0,4655183000.0,311776097.0,-1589110000.0,-158000000.0,14583000.0,,,5171811000.0,1163547000.0,,,-14432000.0,4200838000.0,,,48152000.0,2677414000.0,553454000.0,201603,CEM
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CEM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CEM
2483843974000.0,109028837000.0,109028837000.0,3840794000.0,251539892000.0,2384765527000.0,5825182107000.0,96628150000.0,30968638000.0,76902512000.0,7419804831000.0,1399246493000.0,398290060000.0,9804570358000.0,2203394293000.0,3979279712000.0,2842459622.0,1071311060000.0,2889022734.0,-53915392000.0,115671123000.0,-57961937000.0,,,2582774650000.0,305999620000.0,1779681000.0,,-20529028000.0,468606818000.0,,,135173111000.0,,324051034000.0,201603,CENCOSHOPP
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CENCOSHOPP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CENCOSHOPP
2483843974000.0,109028837000.0,109028837000.0,3840794000.0,251539892000.0,2384765527000.0,5825182107000.0,96628150000.0,30968638000.0,76902512000.0,7419804831000.0,1399246493000.0,398290060000.0,9804570358000.0,2203394293000.0,3979279712000.0,2842459622.0,1071311060000.0,2889022734.0,-53915392000.0,115671123000.0,-57961937000.0,,,2582774650000.0,305999620000.0,1779681000.0,,-20529028000.0,468606818000.0,,,135173111000.0,,324051034000.0,201603,CENCOSUD
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CENCOSUD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CENCOSUD
1137452000,363226000,363226000,,226193000.0,1021969000.0,473738000.0,20405000.0,,74830000.0,563451000.0,,,1585420000.0,473738000.0,1111682000.0,10000.0,,10000.0,-121942000,1010156000,-901000000,,,863652000,127994000,,901000000,,518138000.0,,,8388000.0,217705000.0,196369000,201603,CFIMBIAR-A
0,0,0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,2.0,2.0,0,0,2.0,0,2.0,1.0,2.0,2.0,1.0,1.0,0,201603,CFIMBIAR-A
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,201603,CFIMBIAR-A
46684550000.0,1748481000.0,1748481000.0,966546000.0,10361690000.0,185186287000.0,233521965000.0,24260692000.0,4709179000.0,1046505000.0,129034965000.0,,1259388000.0,314221252000.0,158677200000.0,56716932000.0,654574964.0,23924575000.0,654574964.0,7906588000.0,-8162613000.0,-2878527000.0,,,85314792000.0,4853930000.0,4998437000.0,,-94481000.0,77153192000.0,,,3385785000.0,1736971000.0,5386785000.0,201603,CGEGAS
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CGEGAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CGEGAS
526145118000.0,32132826000.0,28309591000.0,2306619000.0,35611755000.0,1151195316000.0,2391206661000.0,,7567364000.0,471608000.0,3117059049000.0,264181617000.0,273185515000.0,4268254365000.0,828373889000.0,1365228068000.0,416710367.0,26079257000.0,416710367.0,100731344000.0,-47451702000.0,-56427248000.0,,,550514973000.0,33870127000.0,394314000.0,1710253000.0,-1889654000.0,364460182000.0,,,14000408000.0,,32010696000.0,201603,CGE
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201603,CGE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CGE
,-9375027000.0,-9375027000.0,-145522000.0,41000.0,32886148000.0,6675603000.0,,,,460146003000.0,,,493032151000.0,461882000.0,486356548000.0,1150742161.0,,1150742161.0,-10904000.0,-11647823000.0,,,,10904000.0,,,,-2000.0,,,,41000.0,,,201603,CHILECT-AM
2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,201603,CHILECT-AM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CHILECT-AM
,-9375027000.0,-9375027000.0,-145522000.0,41000.0,32886148000.0,6675603000.0,,,,460146003000.0,,,493032151000.0,461882000.0,486356548000.0,1150742161.0,,1150742161.0,-10904000.0,-11647823000.0,,,,10904000.0,,,,-2000.0,,,,41000.0,,,201603,CHILECT-CH
2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,201603,CHILECT-CH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CHILECT-CH
,816000.0,816000.0,,1088000.0,19376000.0,472416000.0,6271000.0,,,594687000.0,,,614063000.0,254938000.0,139361000.0,104641424191.0,,104641424191.0,-528000.0,,-4398000.0,,,305000.0,31000.0,,,17000.0,,,,337000.0,,25000.0,201603,CHILE
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,201603,CHILE
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,201603,CHILE
14040667000.0,768167000.0,768167000.0,,1429377000.0,22608247000.0,17035410000.0,,86141000.0,346465000.0,22487377000.0,,233093000.0,45095624000.0,15805529000.0,28053519000.0,1181420348.0,9846553000.0,1181420348.0,2402325000.0,-832455000.0,-1490201000.0,,,14064475000.0,2654988000.0,,,-1132000.0,11002690000.0,,,814803000.0,613871000.0,1448942000.0,201603,CIC
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CIC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CIC
59884000.0,2612000.0,2612000.0,113000.0,21287000.0,177393000.0,117233000.0,,1751000.0,1621000.0,121285000.0,182000.0,59000.0,298678000.0,98092000.0,181445000.0,439817195.0,76377000.0,439817195.0,-3320000.0,-4628000.0,-381000.0,,,72462000.0,4305000.0,,,528000.0,58953000.0,,,4307000.0,15389000.0,3545000.0,201603,CINTAC
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201603,CINTAC
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,201603,CINTAC
3268000,-2433000,-2433000,,413000,413000,537000,,,,363697000,,,364139000,538000,363601000,9000,,9000,,28000,,,,,,,,,,,,,,,201603,CLUBUNION
0,0,0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201603,CLUBUNION
1,1,1,0.0,1,1,1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,CLUBUNION
1159313000.0,60487000.0,60487000.0,3298000.0,633438000.0,3233417000.0,6826582000.0,22091000.0,17362000.0,40020000.0,11625813000.0,109686000.0,14587000.0,14859230000.0,1047269000.0,8028619000.0,2500000000.0,1087898000.0,2500000000.0,176843000.0,-54376000.0,-8040000.0,,,984116000.0,100832000.0,16000.0,38000.0,8655000.0,864580000.0,10831000.0,,60507000.0,109251000.0,116352000.0,201603,CMPC
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201603,CMPC
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,201603,CMPC
362545000.0,76043000.0,76043000.0,2691000.0,721438000.0,1451529000.0,3482958000.0,341137000.0,29732000.0,5536000.0,5771672000.0,,91126000.0,7223201000.0,331734000.0,3532820000.0,17536167720.0,99396000.0,17536167720.0,104142000.0,-183280000.0,-82167000.0,,,192729000.0,19500000.0,,38452000.0,6613000.0,147262000.0,1232000.0,,14162000.0,73618000.0,16097000.0,201603,COLBUN
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201603,COLBUN
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,201603,COLBUN
23961265000.0,-590308000.0,-590308000.0,,1905915000.0,87760557000.0,96726515000.0,1013173000.0,583988000.0,930068000.0,35128280000.0,,146305000.0,122888837000.0,84427711000.0,26208046000.0,14000000.0,13192660000.0,14000000.0,-761342000.0,-355902000.0,-178971000.0,,,39184564000.0,2017634000.0,,,,66906187000.0,,,1350806000.0,,,201603,COLCRAIG
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201603,COLCRAIG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201603,COLCRAIG
30281000,1031000,1031000,,26718000.0,36280000.0,30590000.0,,,1347000.0,1267165000.0,,,1303445000.0,30590000.0,1272855000.0,0.0,,42332.0,25013000,,-25205000,,,2863000,5439000,,,,7791000.0,,,25002000.0,,3888000,201603,COLINSE
0,0,0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0,2.0,0,2.0,2.0,0,0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0,201603,COLINSE
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201603,COLINSE
5020115000,618255000,618255000,,491674000,4141130000,22949122000,33283000,,,39615500000,,18586744000,45590531000,3552427000,18392700000,100000000,,100000000,592300000,-948125000,,,,1877678000,1238745000,,,,1035037000,29723000,,77609000,58240000,,201603,COLO COLO
0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,2.0,2.0,2.0,0,0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,201603,COLO COLO
1,1,1,0.0,1,1,1,1,0.0,0.0,1,0.0,1,1,1,1,1,0.0,1,1,1,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,1,0.0,1,1,0.0,201603,COLO COLO
